MF Code,fund_house,s_name1,s_name,rupeevest_rating,rank_3year,ytd_returns,returns_1month,returns_6month,returns_3month,returns_1year,returns_3year,returns_5year,aumtotal,expenceratio,schemecode
UTI Transportation & Logistics Fund-Reg(G),ICICI Prudential Mutual Fund,ICICI Pru Transportation and Logistics Fund-Reg(G),ICICI Pru Transportation and Logistics Fund-Reg(G),Unrated,,-2.82,1.5,-7.97,0.06,6.66,,,2862.29,1.98,46979
UTI Transportation & Logistics Fund-Reg(G),Bandhan Mutual Fund,Bandhan Transportation and Logistics Fund-Reg(G),Bandhan Transportation and Logistics Fund-Reg(G),Unrated,,-4.07,1.88,-10.62,-1.02,-0.32,,,496.12,2.43,46986
UTI Transportation & Logistics Fund-Reg(G),HDFC Mutual Fund,HDFC Transportation and Logistics Fund-Reg(G),HDFC Transportation and Logistics Fund-Reg(G),Unrated,,-3.62,2.06,-7.98,0.82,4.68,,,1213.4,2.15,48114
SBI Nifty 10 yr Benchmark G-Sec ETF,SBI Mutual Fund,SBI Nifty 10 yr Benchmark G-Sec ETF,SBI Nifty 10 yr Benchmark G-Sec ETF,Unrated,3,5.06,2.64,6.57,4.37,12.56,8.65,5.53,3161.63,0.14,32455
SBI Nifty 10 yr Benchmark G-Sec ETF,Edelweiss Mutual Fund,BHARAT Bond ETF - April 2030,BHARAT Bond ETF - April 2030,Unrated,6,4.13,2.24,5.22,3.58,10.72,8.11,7.49,18680.61,0.01,44421
SBI Nifty 10 yr Benchmark G-Sec ETF,Nippon India Mutual Fund,Nippon India ETF Nifty 8-13 yr G-Sec Long Term Gilt,Nippon India ETF Nifty 8-13 yr G-Sec Long Term Gilt,Unrated,1,5.04,2.67,6.67,4.42,12.75,8.92,6.22,2383.93,0.1,35459
SBI Nifty 10 yr Benchmark G-Sec ETF,LIC Mutual Fund,LIC MF Nifty 8-13 yr G-Sec ETF,LIC MF Nifty 8-13 yr G-Sec ETF,Unrated,2,5.03,2.67,6.64,4.41,12.69,8.85,6.21,2471.18,0.16,31581
SBI Nifty 10 yr Benchmark G-Sec ETF,ICICI Prudential Mutual Fund,ICICI Pru BSE Liquid Rate ETF(IDCW),ICICI Pru BSE Liquid Rate ETF(IDCW),Unrated,12,1.84,0.5,3.06,1.46,6.32,6.1,4.74,2111.51,0.31,35122
Quant Infrastructure Fund(G),Quant Mutual Fund,Quant Infrastructure Fund(G),Quant Infrastructure Fund(G),5,18,-8.85,1.75,-10.57,-3.68,-10.64,17.01,41.24,3158.34,1.95,881
Quant Infrastructure Fund(G),ICICI Prudential Mutual Fund,ICICI Pru Infrastructure Fund(G),ICICI Pru Infrastructure Fund(G),4,2,-1.37,2.83,-4.41,2.68,7.33,27.98,38.88,7213.94,1.88,1629
Quant Infrastructure Fund(G),Bandhan Mutual Fund,Bandhan Infrastructure Fund-Reg(G),Bandhan Infrastructure Fund-Reg(G),5,4,-7.24,4.43,-7.47,0.6,5.35,25.68,36.18,1563.07,2.12,12459
Quant Infrastructure Fund(G),HDFC Mutual Fund,HDFC Infrastructure Fund(G),HDFC Infrastructure Fund(G),1,1,-2.76,4.9,-4.41,3.04,4.54,28.44,35.3,2329.22,2.0,4253
Quant Infrastructure Fund(G),Franklin Templeton Mutual Fund,Franklin Build India Fund(G),Franklin Build India Fund(G),2,3,-2.82,3.62,-5.24,2.53,6.33,27.48,34.87,2641.63,2.01,7864
UTI Ultra Short Duration Fund-Reg(G),UTI Mutual Fund,UTI Ultra Short Duration Fund-Reg(G),UTI Ultra Short Duration Fund-Reg(G),3,13,2.42,0.92,3.69,2.01,7.3,6.5,6.05,3142.9,0.94,3533
UTI Ultra Short Duration Fund-Reg(G),Nippon India Mutual Fund,Nippon India Ultra Short Duration Fund(G),Nippon India Ultra Short Duration Fund(G),3,11,2.46,0.94,3.75,2.05,7.34,6.57,6.44,6497.63,1.11,2615
UTI Ultra Short Duration Fund-Reg(G),Aditya Birla Sun Life Mutual Fund,Aditya Birla SL Savings Fund-Reg(G),Aditya Birla SL Savings Fund-Reg(G),5,1,2.66,1.08,4.11,2.22,7.93,7.03,6.26,13293.68,0.55,468
UTI Ultra Short Duration Fund-Reg(G),ICICI Prudential Mutual Fund,ICICI Pru Ultra Short Term Fund Fund(G),ICICI Pru Ultra Short Term Fund Fund(G),5,5,2.53,0.99,3.85,2.11,7.5,6.77,6.01,12673.77,0.8,12454
UTI Ultra Short Duration Fund-Reg(G),HDFC Mutual Fund,HDFC Ultra Short Term Fund-Reg(G),HDFC Ultra Short Term Fund-Reg(G),4,6,2.52,0.97,3.84,2.11,7.54,6.74,5.84,13225.09,0.7,39949
ICICI Pru Regular Savings Fund-Reg(G),ICICI Prudential Mutual Fund,ICICI Pru Regular Savings Fund-Reg(G),ICICI Pru Regular Savings Fund-Reg(G),3,6,2.63,1.77,3.13,2.79,9.93,9.86,10.88,3127.42,1.72,1615
ICICI Pru Regular Savings Fund-Reg(G),HDFC Mutual Fund,HDFC Hybrid Debt Fund(G),HDFC Hybrid Debt Fund(G),4,2,3.34,2.62,3.25,3.62,9.85,10.81,12.66,3309.97,1.73,1298
ICICI Pru Regular Savings Fund-Reg(G),Kotak Mahindra Mutual Fund,Kotak Debt Hybrid Fund(G),Kotak Debt Hybrid Fund(G),5,3,2.75,2.91,2.84,3.02,10.83,10.74,12.63,3017.08,1.66,2051
ICICI Pru Regular Savings Fund-Reg(G),SBI Mutual Fund,SBI Conservative Hybrid Fund-Reg(G),SBI Conservative Hybrid Fund-Reg(G),4,5,2.25,2.14,2.25,2.98,9.62,9.87,12.5,9666.02,1.54,2797
ICICI Pru Regular Savings Fund-Reg(G),UTI Mutual Fund,UTI Conservative Hybrid Fund-Reg(G),UTI Conservative Hybrid Fund-Reg(G),3,4,3.04,2.52,2.92,3.49,11.92,9.95,12.39,1647.97,1.81,3631
Mirae Asset Arbitrage Fund-Reg(G),Mirae Asset Mutual Fund,Mirae Asset Arbitrage Fund-Reg(G),Mirae Asset Arbitrage Fund-Reg(G),Unrated,13,2.21,0.7,3.43,1.78,7.06,6.53,,3111.29,0.92,44983
Mirae Asset Arbitrage Fund-Reg(G),Kotak Mahindra Mutual Fund,Kotak Equity Arbitrage Fund(G),Kotak Equity Arbitrage Fund(G),4,2,2.35,0.83,3.68,1.92,7.43,6.92,5.7,60373.17,1.05,1979
Mirae Asset Arbitrage Fund-Reg(G),Invesco Mutual Fund,Invesco India Arbitrage Fund(G),Invesco India Arbitrage Fund(G),3,1,2.29,0.79,3.57,1.86,7.33,6.93,5.65,19675.15,1.06,2167
Mirae Asset Arbitrage Fund-Reg(G),UTI Mutual Fund,UTI Arbitrage Fund-Reg(G),UTI Arbitrage Fund-Reg(G),4,6,2.38,0.87,3.72,1.95,7.44,6.71,5.54,6614.1,0.75,3660
Mirae Asset Arbitrage Fund-Reg(G),Edelweiss Mutual Fund,Edelweiss Arbitrage Fund-Reg(G),Edelweiss Arbitrage Fund-Reg(G),4,4,2.3,0.81,3.63,1.88,7.29,6.73,5.52,14003.17,1.04,27622
Aditya Birla SL Nifty 50 ETF,Aditya Birla Sun Life Mutual Fund,Aditya Birla SL Nifty 50 ETF,Aditya Birla SL Nifty 50 ETF,Unrated,62,3.13,3.49,-0.89,4.52,9.44,13.33,22.63,3062.27,0.04,12811
Aditya Birla SL Nifty 50 ETF,Nippon India Mutual Fund,CPSE ETF,CPSE ETF,Unrated,3,5.94,3.84,-3.28,6.75,7.86,34.21,40.12,37632.49,0.07,27621
Aditya Birla SL Nifty 50 ETF,Nippon India Mutual Fund,Nippon India ETF Nifty PSU Bank BeES,Nippon India ETF Nifty PSU Bank BeES,Unrated,2,2.22,9.79,6.23,7.71,-5.52,35.07,38.87,2522.19,0.49,3722
Aditya Birla SL Nifty 50 ETF,Kotak Mahindra Mutual Fund,Kotak Nifty PSU Bank ETF,Kotak Nifty PSU Bank ETF,Unrated,1,2.22,9.79,6.22,7.71,-5.54,35.09,38.81,1375.14,0.49,3723
Aditya Birla SL Nifty 50 ETF,ICICI Prudential Mutual Fund,Bharat 22 ETF,Bharat 22 ETF,Unrated,5,0.04,3.95,-4.52,3.84,4.22,28.25,34.59,17930.29,0.07,38252
DSP Short Term Fund-Reg(G),DSP Mutual Fund,DSP Short Term Fund-Reg(G),DSP Short Term Fund-Reg(G),3,13,3.45,1.77,4.69,2.97,9.12,6.69,6.0,3061.14,0.95,729
DSP Short Term Fund-Reg(G),Bank of India Mutual Fund,Bank of India Short Term Income Fund-Reg(G),Bank of India Short Term Income Fund-Reg(G),Unrated,1,3.19,1.52,6.28,2.75,10.47,9.38,8.25,114.11,1.0,7456
DSP Short Term Fund-Reg(G),UTI Mutual Fund,UTI Short Duration Fund-Reg(G),UTI Short Duration Fund-Reg(G),4,6,3.42,1.74,4.7,3.0,8.99,7.08,7.47,2565.85,0.84,3656
DSP Short Term Fund-Reg(G),Franklin Templeton Mutual Fund,Franklin India ST Income Plan(G),Franklin India ST Income Plan(G),1,23,6.6,6.6,6.6,6.6,6.6,5.38,7.32,12.51,,3402
DSP Short Term Fund-Reg(G),Aditya Birla Sun Life Mutual Fund,Aditya Birla SL Short Term Fund(G),Aditya Birla SL Short Term Fund(G),4,4,3.54,1.77,4.86,3.06,9.35,7.2,7.03,8068.03,0.94,287
Nippon India Retirement Fund-Wealth Creation(G),Nippon India Mutual Fund,Nippon India Retirement Fund-Wealth Creation(G),Nippon India Retirement Fund-Wealth Creation(G),3,6,-3.0,3.79,-3.98,2.78,9.4,16.99,24.44,3044.04,1.95,17164
Nippon India Retirement Fund-Wealth Creation(G),ICICI Prudential Mutual Fund,ICICI Pru Retirement Fund-Pure Equity Plan(G),ICICI Pru Retirement Fund-Pure Equity Plan(G),4,1,-0.87,3.59,-2.51,3.15,8.07,20.53,29.84,1073.69,2.18,25667
Nippon India Retirement Fund-Wealth Creation(G),HDFC Mutual Fund,HDFC Retirement Savings Fund-Equity Plan-Reg(G),HDFC Retirement Savings Fund-Equity Plan-Reg(G),5,3,-0.59,4.05,-2.3,3.19,9.85,18.66,29.12,5983.38,1.79,24803
Nippon India Retirement Fund-Wealth Creation(G),Tata Mutual Fund,Tata Young Citizen Fund,Tata Young Citizen Fund,4,12,-1.35,5.14,-2.85,2.35,8.12,13.86,22.79,340.23,2.5,3304
Nippon India Retirement Fund-Wealth Creation(G),HDFC Mutual Fund,HDFC Childrens Fund,HDFC Childrens Fund,4,7,-2.59,3.27,-1.7,0.94,9.13,15.72,22.39,9590.49,1.74,1126
UTI Overnight Fund-Reg(G),UTI Mutual Fund,UTI Overnight Fund-Reg(G),UTI Overnight Fund-Reg(G),4,3,1.95,0.52,3.19,1.54,6.55,6.29,5.01,3038.58,0.11,3574
UTI Overnight Fund-Reg(G),Bank of India Mutual Fund,Bank of India Overnight Fund-Reg(G),Bank of India Overnight Fund-Reg(G),2,1,1.98,0.53,3.25,1.56,6.67,6.4,5.12,41.29,0.1,44437
UTI Overnight Fund-Reg(G),Axis Mutual Fund,Axis Overnight Fund-Reg(G),Axis Overnight Fund-Reg(G),5,2,1.97,0.53,3.22,1.55,6.6,6.33,5.05,6348.03,0.09,42062
UTI Overnight Fund-Reg(G),PGIM India Mutual Fund,PGIM India Overnight Fund-Reg(G),PGIM India Overnight Fund-Reg(G),Unrated,10,1.95,0.52,3.2,1.54,6.57,6.27,5.02,29.49,0.15,24529
UTI Overnight Fund-Reg(G),Mirae Asset Mutual Fund,Mirae Asset Overnight Fund-Reg(G),Mirae Asset Overnight Fund-Reg(G),2,9,1.94,0.51,3.17,1.52,6.53,6.27,5.02,390.72,0.15,44008
ICICI Pru US Bluechip Equity Fund(G),ICICI Prudential Mutual Fund,ICICI Pru US Bluechip Equity Fund(G),ICICI Pru US Bluechip Equity Fund(G),Unrated,5,-13.47,-9.21,-13.78,-14.66,-2.95,8.14,12.35,3019.13,2.0,15655
ICICI Pru US Bluechip Equity Fund(G),Nippon India Mutual Fund,Nippon India US Equity Opp Fund(G),Nippon India US Equity Opp Fund(G),Unrated,3,-11.8,-8.23,-6.65,-14.02,2.46,10.08,13.39,670.53,2.43,19246
ICICI Pru US Bluechip Equity Fund(G),Aditya Birla Sun Life Mutual Fund,Aditya Birla SL Intl. Equity Fund(G),Aditya Birla SL Intl. Equity Fund(G),Unrated,6,2.34,-4.4,0.86,-0.77,13.55,6.57,11.13,192.92,2.54,460
ICICI Pru US Bluechip Equity Fund(G),Nippon India Mutual Fund,Nippon India Japan Equity Fund(G),Nippon India Japan Equity Fund(G),Unrated,4,0.7,-3.4,1.46,-0.84,6.58,8.46,8.76,258.03,2.46,24620
ICICI Pru US Bluechip Equity Fund(G),Franklin Templeton Mutual Fund,Franklin Asian Equity Fund(G),Franklin Asian Equity Fund(G),Unrated,7,-5.36,-5.77,-7.13,-3.55,8.35,2.8,4.61,238.82,2.54,3813
DSP Healthcare Fund-Reg(G),DSP Mutual Fund,DSP Healthcare Fund-Reg(G),DSP Healthcare Fund-Reg(G),5,3,-10.12,-0.9,-6.83,-6.07,17.29,19.89,24.81,3018.76,1.93,36002
DSP Healthcare Fund-Reg(G),ICICI Prudential Mutual Fund,ICICI Pru Pharma Healthcare & Diagnostics (P.H.D) Fund-(G),ICICI Pru Pharma Healthcare & Diagnostics (P.H.D) Fund-(G),4,1,-6.38,0.43,-2.6,-2.22,21.9,23.46,25.44,4914.64,1.94,36398
DSP Healthcare Fund-Reg(G),SBI Mutual Fund,SBI Healthcare Opp Fund-Reg(G),SBI Healthcare Opp Fund-Reg(G),2,2,-4.81,0.6,2.0,0.99,23.07,23.25,25.34,3610.51,1.94,2813
DSP Healthcare Fund-Reg(G),Mirae Asset Mutual Fund,Mirae Asset Healthcare Fund-Reg(G),Mirae Asset Healthcare Fund-Reg(G),4,9,-5.86,-0.24,-4.05,-1.02,19.83,17.8,22.79,2667.4,1.96,39122
DSP Healthcare Fund-Reg(G),Nippon India Mutual Fund,Nippon India Pharma Fund(G),Nippon India Pharma Fund(G),3,6,-5.31,1.27,-3.12,0.33,17.17,19.52,22.35,8080.97,1.82,2659
Kotak Debt Hybrid Fund(G),Kotak Mahindra Mutual Fund,Kotak Debt Hybrid Fund(G),Kotak Debt Hybrid Fund(G),5,3,2.75,2.91,2.84,3.02,10.83,10.74,12.63,3017.08,1.66,2051
Kotak Debt Hybrid Fund(G),HDFC Mutual Fund,HDFC Hybrid Debt Fund(G),HDFC Hybrid Debt Fund(G),4,2,3.34,2.62,3.25,3.62,9.85,10.81,12.66,3309.97,1.73,1298
Kotak Debt Hybrid Fund(G),SBI Mutual Fund,SBI Conservative Hybrid Fund-Reg(G),SBI Conservative Hybrid Fund-Reg(G),4,5,2.25,2.14,2.25,2.98,9.62,9.87,12.5,9666.02,1.54,2797
Kotak Debt Hybrid Fund(G),UTI Mutual Fund,UTI Conservative Hybrid Fund-Reg(G),UTI Conservative Hybrid Fund-Reg(G),3,4,3.04,2.52,2.92,3.49,11.92,9.95,12.39,1647.97,1.81,3631
Kotak Debt Hybrid Fund(G),Aditya Birla Sun Life Mutual Fund,Aditya Birla SL Regular Savings Fund(G),Aditya Birla SL Regular Savings Fund(G),3,10,2.73,2.38,3.19,3.6,10.85,8.56,12.31,1377.21,1.92,422
SBI Long Duration Fund-Reg(G),SBI Mutual Fund,SBI Long Duration Fund-Reg(G),SBI Long Duration Fund-Reg(G),Unrated,,5.11,2.8,5.39,4.34,12.94,,,2981.9,0.66,46864
SBI Long Duration Fund-Reg(G),Nippon India Mutual Fund,Nippon India Nivesh Lakshya Fund(G),Nippon India Nivesh Lakshya Fund(G),Unrated,1,5.14,2.82,5.69,4.56,12.65,9.32,7.01,9659.2,0.65,35207
SBI Long Duration Fund-Reg(G),ICICI Prudential Mutual Fund,ICICI Pru Long Term Bond Fund(G),ICICI Pru Long Term Bond Fund(G),Unrated,2,5.37,2.9,6.65,4.76,12.7,8.55,5.95,1077.51,0.97,1617
SBI Long Duration Fund-Reg(G),Bandhan Mutual Fund,Bandhan Bond Fund - Income Plan-Reg(G),Bandhan Bond Fund - Income Plan-Reg(G),Unrated,4,3.69,1.98,4.28,3.19,9.49,6.34,5.2,490.54,1.98,1090
SBI Long Duration Fund-Reg(G),HDFC Mutual Fund,HDFC Long Duration Debt Fund-Reg(G),HDFC Long Duration Debt Fund-Reg(G),Unrated,,5.23,2.91,5.48,4.51,13.16,,,5568.58,0.65,45991
Tata Flexi Cap Fund-Reg(G),Tata Mutual Fund,Tata Flexi Cap Fund-Reg(G),Tata Flexi Cap Fund-Reg(G),2,19,3.99,5.82,0.85,5.34,13.17,14.56,20.48,2967.36,1.95,39283
Tata Flexi Cap Fund-Reg(G),Quant Mutual Fund,Quant Flexi Cap Fund(G),Quant Flexi Cap Fund(G),5,12,-0.09,4.87,-6.76,2.08,-2.16,16.98,34.89,6712.15,1.81,6305
Tata Flexi Cap Fund-Reg(G),HDFC Mutual Fund,HDFC Flexi Cap Fund(G),HDFC Flexi Cap Fund(G),3,2,3.57,4.67,1.96,6.71,18.15,22.69,31.1,69639.05,1.41,1131
Tata Flexi Cap Fund-Reg(G),PPFAS Mutual Fund,Parag Parikh Flexi Cap Fund-Reg(G),Parag Parikh Flexi Cap Fund-Reg(G),5,7,-1.43,1.42,0.21,0.78,13.74,18.55,28.64,93440.89,1.33,21520
Tata Flexi Cap Fund-Reg(G),Franklin Templeton Mutual Fund,Franklin India Flexi Cap Fund(G),Franklin India Flexi Cap Fund(G),4,8,-1.42,3.84,-2.58,3.8,11.56,18.53,28.55,17393.86,1.75,950
ICICI Pru Bharat Consumption Fund-Reg(G),ICICI Prudential Mutual Fund,ICICI Pru Bharat Consumption Fund-Reg(G),ICICI Pru Bharat Consumption Fund-Reg(G),Unrated,5,-1.42,4.07,-6.82,0.46,7.27,17.7,22.1,2967.17,2.05,41946
ICICI Pru Bharat Consumption Fund-Reg(G),SBI Mutual Fund,SBI Consumption Opp Fund-Reg(G),SBI Consumption Opp Fund-Reg(G),3,7,-4.69,5.14,-7.79,1.13,10.4,17.41,28.11,2903.68,1.99,19166
ICICI Pru Bharat Consumption Fund-Reg(G),Nippon India Mutual Fund,Nippon India Consumption Fund(G),Nippon India Consumption Fund(G),5,1,2.25,7.57,-3.16,4.95,11.73,19.79,27.68,2182.72,2.01,2644
ICICI Pru Bharat Consumption Fund-Reg(G),Mirae Asset Mutual Fund,Mirae Asset Great Consumer Fund-Reg(G),Mirae Asset Great Consumer Fund-Reg(G),3,6,-3.01,5.55,-7.96,2.52,9.35,17.54,24.36,3871.78,1.87,14314
ICICI Pru Bharat Consumption Fund-Reg(G),Canara Robeco Mutual Fund,Canara Rob Consumer Trends Fund-Reg(G),Canara Rob Consumer Trends Fund-Reg(G),4,4,-0.57,5.78,-3.55,4.68,10.84,17.92,23.98,1695.1,2.1,7876
Bandhan Dynamic Bond Fund-Reg(G),Bandhan Mutual Fund,Bandhan Dynamic Bond Fund-Reg(G),Bandhan Dynamic Bond Fund-Reg(G),4,14,4.95,2.86,4.98,4.28,12.09,7.52,6.22,2961.52,1.57,7455
Bandhan Dynamic Bond Fund-Reg(G),UTI Mutual Fund,UTI Dynamic Bond Fund-Reg(G),UTI Dynamic Bond Fund-Reg(G),2,1,4.15,2.38,5.17,3.6,10.53,9.82,9.05,447.05,1.53,11896
Bandhan Dynamic Bond Fund-Reg(G),Aditya Birla Sun Life Mutual Fund,Aditya Birla SL Dynamic Bond Fund-Reg(G),Aditya Birla SL Dynamic Bond Fund-Reg(G),1,2,4.74,2.68,5.75,4.13,11.82,8.82,7.65,1766.56,1.23,302
Bandhan Dynamic Bond Fund-Reg(G),ICICI Prudential Mutual Fund,ICICI Pru All Seasons Bond Fund(G),ICICI Pru All Seasons Bond Fund(G),4,6,4.1,2.06,5.49,3.6,10.54,8.1,7.34,14362.97,1.29,8499
Bandhan Dynamic Bond Fund-Reg(G),HDFC Mutual Fund,HDFC Dynamic Debt Fund(G),HDFC Dynamic Debt Fund(G),4,15,4.49,2.47,5.26,3.91,11.0,7.47,7.08,778.49,1.52,1274
Sundaram Small Cap Fund(G),Sundaram Mutual Fund,Sundaram Small Cap Fund(G),Sundaram Small Cap Fund(G),3,14,-7.82,5.77,-7.7,-1.64,4.73,17.6,32.61,2955.26,1.98,3052
Sundaram Small Cap Fund(G),Quant Mutual Fund,Quant Small Cap Fund(G),Quant Small Cap Fund(G),5,7,-7.61,3.19,-8.96,-2.31,-2.74,19.83,48.15,24892.62,1.64,876
Sundaram Small Cap Fund(G),Nippon India Mutual Fund,Nippon India Small Cap Fund(G),Nippon India Small Cap Fund(G),4,4,-9.3,4.12,-8.99,-2.02,6.19,21.57,39.24,55490.73,1.44,12758
Sundaram Small Cap Fund(G),Bandhan Mutual Fund,Bandhan Small Cap Fund-Reg(G),Bandhan Small Cap Fund-Reg(G),Unrated,1,-8.27,3.62,-6.33,-0.86,17.63,25.85,36.28,9516.16,1.72,42342
Sundaram Small Cap Fund(G),HSBC Mutual Fund,HSBC Small Cap Fund-Reg(G),HSBC Small Cap Fund-Reg(G),3,11,-14.27,3.01,-11.71,-4.5,3.9,18.22,35.72,14493.32,1.7,22139
ICICI Pru Nifty Private Bank ETF,ICICI Prudential Mutual Fund,ICICI Pru Nifty Private Bank ETF,ICICI Pru Nifty Private Bank ETF,Unrated,48,11.36,10.22,9.2,16.03,16.68,15.61,21.7,2951.74,0.15,42119
ICICI Pru Nifty Private Bank ETF,Nippon India Mutual Fund,CPSE ETF,CPSE ETF,Unrated,3,5.94,3.84,-3.28,6.75,7.86,34.21,40.12,37632.49,0.07,27621
ICICI Pru Nifty Private Bank ETF,Nippon India Mutual Fund,Nippon India ETF Nifty PSU Bank BeES,Nippon India ETF Nifty PSU Bank BeES,Unrated,2,2.22,9.79,6.23,7.71,-5.52,35.07,38.87,2522.19,0.49,3722
ICICI Pru Nifty Private Bank ETF,Kotak Mahindra Mutual Fund,Kotak Nifty PSU Bank ETF,Kotak Nifty PSU Bank ETF,Unrated,1,2.22,9.79,6.22,7.71,-5.54,35.09,38.81,1375.14,0.49,3723
ICICI Pru Nifty Private Bank ETF,ICICI Prudential Mutual Fund,Bharat 22 ETF,Bharat 22 ETF,Unrated,5,0.04,3.95,-4.52,3.84,4.22,28.25,34.59,17930.29,0.07,38252
Kotak Nifty SDL Apr 2032 Top 12 Equal Weight Index Fund-Reg(G),Kotak Mahindra Mutual Fund,Kotak Nifty SDL Apr 2032 Top 12 Equal Weight Index Fund-Reg(G),Kotak Nifty SDL Apr 2032 Top 12 Equal Weight Index Fund-Reg(G),Unrated,3,4.62,2.63,5.66,3.81,11.74,8.45,,2942.58,0.36,46390
Kotak Nifty SDL Apr 2032 Top 12 Equal Weight Index Fund-Reg(G),Nippon India Mutual Fund,Nippon India Nivesh Lakshya Fund(G),Nippon India Nivesh Lakshya Fund(G),Unrated,1,5.14,2.82,5.69,4.56,12.65,9.32,7.01,9659.2,0.65,35207
Kotak Nifty SDL Apr 2032 Top 12 Equal Weight Index Fund-Reg(G),ICICI Prudential Mutual Fund,ICICI Pru Long Term Bond Fund(G),ICICI Pru Long Term Bond Fund(G),Unrated,2,5.37,2.9,6.65,4.76,12.7,8.55,5.95,1077.51,0.97,1617
Kotak Nifty SDL Apr 2032 Top 12 Equal Weight Index Fund-Reg(G),Bandhan Mutual Fund,Bandhan Bond Fund - Income Plan-Reg(G),Bandhan Bond Fund - Income Plan-Reg(G),Unrated,4,3.69,1.98,4.28,3.19,9.49,6.34,5.2,490.54,1.98,1090
Kotak Nifty SDL Apr 2032 Top 12 Equal Weight Index Fund-Reg(G),HDFC Mutual Fund,HDFC Long Duration Debt Fund-Reg(G),HDFC Long Duration Debt Fund-Reg(G),Unrated,,5.23,2.91,5.48,4.51,13.16,,,5568.58,0.65,45991
Kotak NASDAQ 100 FoF-Reg(G),Kotak Mahindra Mutual Fund,Kotak NASDAQ 100 FoF-Reg(G),Kotak NASDAQ 100 FoF-Reg(G),Unrated,8,-13.9,-8.54,-9.39,-18.26,8.51,13.96,,2924.58,0.62,45260
Kotak NASDAQ 100 FoF-Reg(G),Motilal Oswal Mutual Fund,Motilal Oswal Nasdaq 100 FOF-Reg(G),Motilal Oswal Nasdaq 100 FOF-Reg(G),Unrated,3,-20.83,-10.54,-0.29,-22.23,15.88,17.7,19.91,5339.19,0.57,41322
Kotak NASDAQ 100 FoF-Reg(G),Invesco Mutual Fund,Invesco India - Invesco Global Equity Income FoF-Reg(G),Invesco India - Invesco Global Equity Income FoF-Reg(G),Unrated,11,-2.15,-6.09,-2.62,-6.53,11.16,13.85,17.85,31.66,1.4,24405
Kotak NASDAQ 100 FoF-Reg(G),Edelweiss Mutual Fund,Edelweiss Europe Dynamic Equity Off-shore Fund-Reg(G),Edelweiss Europe Dynamic Equity Off-shore Fund-Reg(G),Unrated,7,16.41,0.43,9.72,11.9,16.69,14.45,16.95,108.28,2.33,24618
Kotak NASDAQ 100 FoF-Reg(G),Edelweiss Mutual Fund,Edelweiss US Technology Equity FOF-Reg(G),Edelweiss US Technology Equity FOF-Reg(G),Unrated,13,-16.19,-11.68,-10.12,-25.03,4.51,12.77,16.34,2350.91,2.35,44630
Navi Nifty 50 Index Fund-Reg(G),Navi Mutual Fund,Navi Nifty 50 Index Fund-Reg(G),Navi Nifty 50 Index Fund-Reg(G),Unrated,41,3.02,3.45,-1.04,4.43,9.06,12.91,,2922.2,0.26,45614
Navi Nifty 50 Index Fund-Reg(G),Motilal Oswal Mutual Fund,Motilal Oswal Nifty Smallcap 250 Index Fund-Reg(G),Motilal Oswal Nifty Smallcap 250 Index Fund-Reg(G),Unrated,9,-10.37,4.22,-8.27,-2.13,2.97,17.16,34.0,791.62,1.04,43811
Navi Nifty 50 Index Fund-Reg(G),Motilal Oswal Mutual Fund,Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),Unrated,3,-4.44,4.24,-4.28,1.61,9.48,20.47,31.86,1986.88,1.0,43810
Navi Nifty 50 Index Fund-Reg(G),DSP Mutual Fund,DSP Nifty 50 Equal Weight Index Fund-Reg(G),DSP Nifty 50 Equal Weight Index Fund-Reg(G),5,16,3.64,3.24,-3.37,4.09,7.39,15.4,26.75,1984.11,0.92,38179
Navi Nifty 50 Index Fund-Reg(G),Sundaram Mutual Fund,Sundaram Nifty 100 Equal Weight Fund(G),Sundaram Nifty 100 Equal Weight Fund(G),Unrated,33,0.82,3.77,-4.32,3.86,5.39,14.65,24.5,98.89,1.08,2384
HDFC Gilt Fund(G),HDFC Mutual Fund,HDFC Gilt Fund(G),HDFC Gilt Fund(G),2,13,5.05,2.79,6.07,4.42,12.13,7.95,6.16,2907.41,0.89,1269
HDFC Gilt Fund(G),Edelweiss Mutual Fund,Edelweiss Government Securities Fund-Reg(G),Edelweiss Government Securities Fund-Reg(G),5,9,5.12,2.95,5.78,4.37,11.89,7.99,7.24,171.47,1.15,21922
HDFC Gilt Fund(G),ICICI Prudential Mutual Fund,ICICI Pru Gilt Fund(G),ICICI Pru Gilt Fund(G),4,3,4.7,2.48,6.0,4.18,11.23,8.46,7.16,7132.6,1.09,1606
HDFC Gilt Fund(G),DSP Mutual Fund,DSP Gilt Fund-Reg(G),DSP Gilt Fund-Reg(G),4,2,5.44,3.21,5.8,4.75,12.89,8.56,7.11,1565.83,1.15,693
HDFC Gilt Fund(G),SBI Mutual Fund,SBI Magnum Gilt Fund-Reg(G),SBI Magnum Gilt Fund-Reg(G),3,1,5.32,3.11,6.03,4.71,12.28,8.75,7.09,11489.36,0.94,2754
SBI Consumption Opp Fund-Reg(G),SBI Mutual Fund,SBI Consumption Opp Fund-Reg(G),SBI Consumption Opp Fund-Reg(G),3,7,-4.69,5.14,-7.79,1.13,10.4,17.41,28.11,2903.68,1.99,19166
